VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Total_amount,Payment_type,Trip_type ,cab_type
2,2013-08-14 11:55:00,2013-08-14 11:55:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 12:02:28,2013-08-14 12:51:10,N,1,-73.9372940063,40.7582015991,-73.9373092651,40.7581520081,5,0,26.5,0,0.5,0,0,,27,2,,1
2,2013-08-14 12:07:00,2013-08-14 12:07:00,N,1,0,0,0,0,0,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 12:11:40,2013-08-14 12:23:14,N,1,-73.8439025879,40.7212181091,-73.8709487915,40.7340087891,1,2.16,11,0,0.5,0,0,,11.5,2,,1
2,2013-08-14 12:17:00,2013-08-14 12:17:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 12:19:00,2013-08-14 12:19:00,N,1,0,0,0,0,1,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 12:21:00,2013-08-14 12:21:00,N,99,0,0,0,0,1,0,25,0,0,0,0,,25,2,,1
2,2013-08-14 12:22:00,2013-08-14 12:22:00,N,1,0,0,0,0,1,0,1.5,0,0,0.38,0,,1.88,1,,1
2,2013-08-14 12:23:00,2013-08-14 12:23:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 12:26:48,2013-08-14 12:26:55,N,1,-73.9437942505,40.7845230103,-73.9422225952,40.7866744995,5,0.01,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 12:29:56,2013-08-14 12:44:54,N,1,-73.9523468018,40.8240623474,-73.987663269,40.7702827454,1,4.57,19.5,0,0.5,0,0,,20,2,,1
2,2013-08-14 12:31:11,2013-08-14 12:31:18,N,1,-73.9344940186,40.7924957275,-73.939781189,40.7858352661,5,0.09,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 12:37:00,2013-08-14 12:37:00,N,1,0,0,0,0,0,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 12:41:01,2013-08-14 12:42:35,N,1,-73.9023132324,40.7637405396,-73.9023742676,40.7637634277,1,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-14 12:42:29,2013-08-14 12:53:05,N,1,-73.8443374634,40.7213668823,-73.8103942871,40.7322502136,1,2.48,10.5,0,0.5,0,0,,11,2,,1
2,2013-08-14 12:43:00,2013-08-14 12:43:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 12:44:30,2013-08-14 12:45:21,N,1,-73.9514465332,40.78698349,-73.9521331787,40.7872390747,5,0.04,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 12:44:30,2013-08-14 12:49:11,N,1,-73.9514465332,40.78698349,-73.9638214111,40.7921981812,5,0.71,5,0,0.5,0,0,,5.5,2,,1
2,2013-08-14 12:51:41,2013-08-14 12:51:49,N,1,-73.9373092651,40.7581520081,-73.9373168945,40.7581558228,3,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 12:54:00,2013-08-14 12:54:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 12:57:31,2013-08-14 12:57:37,N,1,-73.9372787476,40.7582015991,-73.9372711182,40.7582130432,2,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 13:01:11,2013-08-14 13:05:38,N,1,-73.9610900879,40.8117370605,-73.9648971558,40.8049659729,1,0.72,6,0,0.5,1.62,0,,8.12,1,,1
2,2013-08-14 13:12:00,2013-08-14 13:12:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 13:15:47,2013-08-14 13:15:57,N,1,-73.9633789063,40.8035469055,-73.9620819092,40.8053512573,5,0.06,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 13:17:11,2013-08-14 13:17:27,N,1,-73.9614868164,40.8061943054,-73.9592590332,40.8091239929,5,0.12,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 13:18:00,2013-08-14 13:18:00,N,1,0,0,0,0,1,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 13:19:00,2013-08-14 13:19:00,N,99,0,0,0,0,1,0,25,0,0,0,0,,25,2,,1
2,2013-08-14 13:24:16,2013-08-14 13:27:38,N,1,-73.8442459106,40.7213439941,-73.8402481079,40.714515686,1,0.72,4.5,0,0.5,0,0,,5,2,,1
2,2013-08-14 13:28:01,2013-08-14 13:55:14,N,1,-73.9541397095,40.8114471436,-73.9818725586,40.7537078857,2,6.41,28.5,0,0.5,0,0,,29,2,,1
2,2013-08-14 13:33:39,2013-08-14 13:37:30,N,1,-73.9021759033,40.7637138367,-73.9021987915,40.7637062073,1,0,4,0,0.5,0,0,,4.5,2,,1
2,2013-08-14 13:36:09,2013-08-14 13:41:38,N,1,0,0,0,0,2,0,2,0,0.5,0,0,,2.5,2,,1
2,2013-08-14 13:43:00,2013-08-14 13:43:00,N,1,0,0,0,0,1,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 13:47:00,2013-08-14 13:47:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 13:47:04,2013-08-14 13:55:49,N,1,-73.8443527222,40.7213592529,-73.8538208008,40.7331352234,1,1.41,7.5,0,0.5,0,0,,8,2,,1
2,2013-08-14 13:47:24,2013-08-14 13:47:38,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 13:47:58,2013-08-14 14:01:17,N,1,0,0,0,0,1,0,9,0,0.5,0,0,,9.5,2,,1
1,2013-08-14 13:53:43,2013-08-14 14:20:32,N,1,-73.9033584595,40.745765686,-73.9036102295,40.7458267212,1,0,9.5,0,0.5,0,0,,10,2,,1
2,2013-08-14 13:58:25,2013-08-14 14:03:14,N,1,-73.9376449585,40.7582206726,-73.937713623,40.7582092285,1,0,2,0,0.5,0,0,,2.5,2,,1
2,2013-08-14 14:01:36,2013-08-14 14:04:32,N,1,0,0,0,0,1,0,3.5,0,0.5,0,0,,4,2,,1
2,2013-08-14 14:04:00,2013-08-14 14:04:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 14:04:51,2013-08-14 14:05:40,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 14:06:19,2013-08-14 14:10:59,N,1,-73.9346847534,40.8023376465,-73.9267044067,40.7794494629,5,1.86,7.5,0,0.5,0,0,,8,2,,1
2,2013-08-14 14:12:01,2013-08-14 14:15:45,N,1,-73.8443984985,40.7209510803,-73.8542785645,40.721698761,1,0.57,4.5,0,0.5,0,0,,5,2,,1
2,2013-08-14 14:22:40,2013-08-14 14:30:26,N,1,-73.8447036743,40.7203407288,-73.8387298584,40.696018219,1,2.17,8.5,0,0.5,0,0,,9,2,,1
2,2013-08-14 14:23:58,2013-08-14 14:32:46,N,1,-73.9372940063,40.7581863403,-73.9372787476,40.7581748962,5,0,6.5,0,0.5,0,0,,7,2,,1
1,2013-08-14 14:25:34,2013-08-14 14:30:17,N,1,-73.9037322998,40.7457542419,-73.9037094116,40.7457809448,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 14:29:40,2013-08-14 14:30:07,N,1,-73.9380569458,40.7571372986,-73.9387741089,40.7576370239,1,0.06,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 14:30:36,2013-08-14 14:37:57,N,1,-73.9648132324,40.8070335388,-73.9576721191,40.803855896,1,0.44,7,0,0.5,1.5,0,,9,1,,1
1,2013-08-14 14:35:41,2013-08-14 14:37:28,N,1,-73.9036941528,40.7457771301,-73.9036483765,40.7457962036,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 14:35:42,2013-08-14 14:58:22,N,1,-73.8315582275,40.7014884949,-73.9197616577,40.766166687,1,10.38,30.5,0,0.5,0,0,,31,2,,1
2,2013-08-14 14:45:54,2013-08-14 14:52:22,N,1,-73.9621276855,40.8054466248,-73.9476242065,40.7991638184,1,0.58,6.5,0,0.5,0,0,,7,2,,1
2,2013-08-14 14:51:00,2013-08-14 14:51:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 14:53:00,2013-08-14 14:53:00,N,99,0,0,0,0,1,0,25,0,0,0,0,,25,2,,1
2,2013-08-14 15:00:34,2013-08-14 15:02:02,N,1,-73.9376983643,40.7582397461,-73.9376296997,40.7582321167,1,0,3,0,0.5,0,0,,3.5,1,,1
2,2013-08-14 15:00:48,2013-08-14 15:25:47,N,1,-73.9632720947,40.8037376404,-73.982208252,40.7236366272,1,6.48,27.5,0,0.5,5.6,0,,33.6,1,,1
2,2013-08-14 15:04:00,2013-08-14 15:04:00,N,1,0,0,0,0,1,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 15:04:42,2013-08-14 17:49:23,N,1,0,0,0,0,1,0,3,0,0.5,0,0,,3.5,1,,1
2,2013-08-14 15:07:00,2013-08-14 15:07:00,N,99,0,0,0,0,1,0,2.34,0,0,0,0,,2.34,2,,1
2,2013-08-14 15:10:00,2013-08-14 15:10:00,N,1,0,0,0,0,1,0,1.5,0,0,0.22,0,,1.72,1,,1
2,2013-08-14 15:14:00,2013-08-14 15:14:00,N,1,0,0,0,0,1,0,1.5,0,0,0.38,0,,1.88,1,,1
2,2013-08-14 15:15:00,2013-08-14 15:15:00,N,99,0,0,0,0,1,0,25,0,0,0,0,,25,2,,1
2,2013-08-14 15:17:53,2013-08-14 15:48:20,N,1,-73.9185028076,40.8675575256,-73.810005188,41.008934021,1,13.27,39.5,0,0.5,0,0,,40,2,,1
2,2013-08-14 15:21:52,2013-08-14 15:22:56,N,1,-73.9374313354,40.7582015991,-73.9374465942,40.7582168579,5,0,3,0,0.5,0.05,0,,3.55,1,,1
2,2013-08-14 15:22:52,2013-08-14 15:23:07,N,1,-73.9143600464,40.8362159729,-73.9141921997,40.836101532,5,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 15:29:00,2013-08-14 15:29:00,N,1,0,0,0,0,1,0,1.5,0,0,0.22,0,,1.72,1,,1
2,2013-08-14 15:29:31,2013-08-14 15:55:08,N,1,-73.9190673828,40.7588615417,-73.9611358643,40.779258728,5,4.68,19.5,0,0.5,0,0,,20,2,,1
1,2013-08-14 15:43:17,2013-08-14 15:43:34,N,1,-73.9491195679,40.7447891235,-73.9491195679,40.7448005676,2,0,2.5,0,0.5,0,0,,3,2,,1
1,2013-08-14 15:44:08,2013-08-14 15:45:05,N,1,-73.9491348267,40.7448425293,-73.9491882324,40.744644165,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-14 15:45:00,2013-08-14 15:45:00,N,1,0,0,0,0,1,0,1.5,0,0,0.3,0,,1.8,1,,1
2,2013-08-14 15:46:00,2013-08-14 15:46:00,N,1,0,0,0,0,1,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 15:55:02,2013-08-14 15:56:22,N,1,-73.9376754761,40.7582588196,-73.9377441406,40.7583007813,2,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-14 15:59:31,2013-08-14 15:59:46,N,1,-73.9376449585,40.758228302,-73.9376831055,40.7582626343,2,0,2.5,1,0.5,0.25,0,,4.25,1,,1
2,2013-08-14 16:09:25,2013-08-14 16:10:44,N,1,-73.9489746094,40.8282165527,-73.949760437,40.8325042725,1,0.37,3.5,1,0.5,0,0,,5,2,,1
2,2013-08-14 16:20:00,2013-08-14 16:20:00,N,1,0,0,0,0,1,0,1.5,0,0,0.38,0,,1.88,1,,1
2,2013-08-14 16:27:14,2013-08-15 10:33:49,N,1,0,0,0,0,1,0,110.1,0,0.5,0,0,,110.6,2,,1
2,2013-08-14 16:28:39,2013-08-14 16:41:21,N,1,-73.8438415527,40.7212333679,-73.810333252,40.732257843,1,2.34,11.5,1,0.5,0,0,,13,2,,1
1,2013-08-14 16:32:51,2013-08-14 16:34:57,N,1,-73.9029846191,40.7460250854,-73.9029998779,40.7461051941,1,0,3.5,1,0.5,0,0,,5,2,,1
2,2013-08-14 16:33:15,2013-08-14 16:54:50,N,1,-73.9405593872,40.8401222229,-73.9946517944,40.7504501343,1,6.66,26.5,1,0.5,8.4,0,,36.4,1,,1
2,2013-08-14 16:33:24,2013-08-14 16:37:07,N,1,-73.9513473511,40.7861366272,-73.9510116577,40.791557312,1,0.49,4.5,1,0.5,0,0,,6,2,,1
2,2013-08-14 16:40:58,2013-08-14 16:44:25,N,1,-73.9477920532,40.7902679443,-73.9554901123,40.7796401978,1,0.85,5,1,0.5,0,0,,6.5,2,,1
2,2013-08-14 16:51:43,2013-08-14 16:58:08,N,1,-73.9531860352,40.7885818481,-73.9389648438,40.810836792,1,1.75,7.5,1,0.5,0,0,,9,2,,1
2,2013-08-14 16:54:38,2013-08-14 17:02:10,N,1,-73.9328918457,40.8564033508,-73.9399414063,40.8409843445,1,1.17,7,1,0.5,0,0,,8.5,2,,1
2,2013-08-14 16:59:00,2013-08-14 16:59:00,N,1,0,0,0,0,1,0,1.5,0,0,0.22,0,,1.72,1,,1
2,2013-08-14 17:00:00,2013-08-14 17:00:00,N,1,0,0,0,0,1,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 17:14:47,2013-08-14 17:21:30,N,1,-73.9519424438,40.7901573181,-73.9545440674,40.781578064,1,1.15,6.5,1,0.5,1.6,0,,9.6,1,,1
2,2013-08-14 17:16:00,2013-08-14 17:16:00,N,1,0,0,0,0,1,0,1.5,0,0,0.38,0,,1.88,1,,1
2,2013-08-14 17:20:00,2013-08-14 17:20:00,N,1,0,0,0,0,1,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-14 17:20:26,2013-08-14 17:35:08,N,1,-73.918258667,40.8685722351,-73.9338150024,40.846824646,1,2.13,11.5,1,0.5,0,0,,13,2,,1
1,2013-08-14 17:23:38,2013-08-14 17:27:13,N,1,-73.8953170776,40.7465057373,-73.9029312134,40.7456016541,1,0.4,4.5,1,0.5,0,0,,6,2,,1
2,2013-08-14 17:24:00,2013-08-14 17:24:00,N,99,0,0,0,0,1,0,2.37,0,0,0,0,,2.37,2,,1
2,2013-08-14 17:28:00,2013-08-14 17:28:00,N,1,0,0,0,0,1,0,1.5,0,0,0.25,0,,1.75,1,,1
2,2013-08-14 17:28:32,2013-08-14 17:33:24,N,1,-73.9540481567,40.787322998,-73.9398040771,40.8053207397,1,1.53,6.5,1,0.5,1.6,0,,9.6,1,,1
2,2013-08-14 17:35:43,2013-08-14 17:39:24,N,1,-73.9588623047,40.815246582,-73.9661636353,40.8049583435,1,1.17,6.5,1,0.5,0,0,,8,2,,1
2,2013-08-14 17:44:12,2013-08-14 17:51:29,N,1,-73.8302307129,40.7137069702,-73.8299255371,40.6978683472,1,1.22,7,1,0.5,0,0,,8.5,2,,1
2,2013-08-14 17:51:17,2013-08-14 17:52:24,N,1,-73.9376678467,40.7582359314,-73.9376525879,40.7582244873,1,0,3,1,0.5,0,0,,4.5,1,,1
2,2013-08-14 18:02:08,2013-08-14 18:13:13,N,1,-73.9450149536,40.833656311,-73.93359375,40.856803894,5,1.79,10,1,0.5,0,0,,11.5,2,,1
2,2013-08-14 18:09:14,2013-08-14 18:16:51,N,1,-73.8299331665,40.7137107849,-73.8344421387,40.7056312561,1,1.02,6.5,1,0.5,0,0,,8,2,,1
1,2013-08-14 18:10:01,2013-08-14 18:17:13,N,1,-73.9229125977,40.743598938,-73.9030838013,40.746257782,1,1.2,7,1,0.5,0,0,,8.5,2,,1
2,2013-08-14 18:23:53,2013-08-14 18:27:18,N,1,-73.8301544189,40.7137718201,-73.8241500854,40.7214622498,1,1.16,5.5,1,0.5,0,0,,7,2,,1
2,2013-08-14 18:27:14,2013-08-14 18:33:53,N,1,-73.9346618652,40.852481842,-73.9422073364,40.8379516602,5,1.11,6.5,1,0.5,0,0,,8,2,,1
2,2013-08-14 18:34:17,2013-08-14 18:35:54,N,1,-73.9376525879,40.7581558228,-73.9376678467,40.7581596375,1,0,3,1,0.5,0,0,,4.5,1,,1
2,2013-08-14 18:36:19,2013-08-14 18:54:21,N,1,-73.8298416138,40.7136802673,-73.775604248,40.6801567078,1,4.74,17,1,0.5,0,0,,18.5,2,,1
2,2013-08-14 18:43:31,2013-08-14 18:43:35,N,1,-73.821685791,40.6754264832,-73.821685791,40.6754188538,5,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-14 18:49:01,2013-08-14 18:59:33,N,1,-73.8262786865,40.7122688293,-73.8406143188,40.69972229,5,1.51,9,1,0.5,0,0,,10.5,2,,1
2,2013-08-14 18:59:52,2013-08-14 19:00:06,N,1,-73.937713623,40.7580947876,-73.9377212524,40.7581062317,1,0,2.5,1,0.5,0,0,,4,1,,1
2,2013-08-14 19:06:47,2013-08-14 19:17:55,N,1,-73.9319839478,40.8518333435,-73.9215164185,40.8401222229,5,1.15,8.5,1,0.5,0,0,,10,2,,1
2,2013-08-14 19:28:41,2013-08-14 19:39:21,N,1,-73.8848266602,40.8422431946,-73.9076538086,40.8374519348,5,1.78,9.5,1,0.5,0,0,,11,2,,1
2,2013-08-14 19:38:25,2013-08-14 19:47:08,N,1,-73.8437576294,40.7210731506,-73.7921142578,40.7091255188,5,3.57,12,1,0.5,0,0,,13.5,2,,1
2,2013-08-14 19:49:13,2013-08-14 19:59:46,N,1,-73.7924499512,40.7064552307,-73.7570037842,40.7193565369,5,3,11,1,0.5,0,0,,12.5,2,,1
2,2013-08-14 21:56:05,2013-08-14 22:05:36,N,1,-73.9446334839,40.7874336243,-73.9456787109,40.8075485229,5,2.12,9,0.5,0.5,0,0,,10,2,,1
2,2013-08-14 22:08:20,2013-08-14 22:26:44,N,1,-73.9422302246,40.8063392639,-73.8901748657,40.7514572144,5,6.21,21,0.5,0.5,4,5.33,,31.33,1,,1
2,2013-08-14 22:35:01,2013-08-14 22:43:39,N,1,-73.9058990479,40.745765686,-73.8846282959,40.7378883362,5,2.21,9.5,0.5,0.5,0,0,,10.5,2,,1
2,2013-08-14 22:52:49,2013-08-14 23:07:20,N,1,-73.8997116089,40.7411956787,-73.8795547485,40.749874115,5,3.18,12.5,0.5,0.5,0,0,,13.5,2,,1
2,2013-08-14 23:32:12,2013-08-14 23:53:35,N,1,-73.9234161377,40.7439002991,-73.9928894043,40.7201919556,5,5.8,20.5,0.5,0.5,0,0,,21.5,1,,1
2,2013-08-15 00:00:00,2013-08-15 08:34:58,N,5,0,0,-73.940032959,40.8305778503,0,2.43,52,0,0,0,0,,52,2,,1
2,2013-08-15 00:27:09,2013-08-15 00:36:24,N,1,-73.9399185181,40.7901420593,-73.9046096802,40.8411636353,5,5.81,17,0.5,0.5,0,0,,18,2,,1
2,2013-08-15 02:09:42,2013-08-15 02:19:49,N,1,-73.9191741943,40.8140335083,-73.9107131958,40.8484382629,5,2.72,10.5,0.5,0.5,0,0,,11.5,2,,1
1,2013-08-15 03:49:52,2013-08-15 03:50:45,N,1,-73.9170532227,40.7390403748,-73.9170532227,40.7390441895,1,0,2.5,0,0.5,0,0,,3,3,,1
1,2013-08-15 05:24:31,2013-08-15 05:26:30,N,1,-73.9289169312,40.7561302185,-73.9289169312,40.7561225891,4,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-15 05:40:53,2013-08-15 05:49:30,N,1,-73.9476699829,40.7903327942,-73.9790420532,40.7586479187,1,3.15,11,0.5,0.5,2.4,0,,14.4,1,,1
1,2013-08-15 05:44:09,2013-08-15 05:44:16,N,1,-73.9505157471,40.7529716492,-73.9505233765,40.752986908,1,0,2.5,0,0.5,0,0,,3,3,,1
2,2013-08-15 06:10:42,2013-08-15 06:12:43,N,1,-73.8302764893,40.7135887146,-73.8312301636,40.7091903687,5,0.51,4,0,0.5,0,0,,4.5,2,,1
2,2013-08-15 06:21:16,2013-08-15 06:37:32,N,1,-73.9535369873,40.8224182129,-73.9840011597,40.7492446899,1,5.18,21,0,0.5,4.3,0,,25.8,1,,1
2,2013-08-15 06:25:53,2013-08-15 06:39:20,N,1,-73.8323287964,40.7032165527,-73.8333206177,40.767414093,5,5.45,18,0,0.5,0,0,,18.5,2,,1
2,2013-08-15 06:52:29,2013-08-15 06:53:09,N,1,-73.8854675293,40.8523254395,-73.8854675293,40.8522987366,5,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-15 06:52:29,2013-08-15 06:54:31,N,1,-73.8854675293,40.8523254395,-73.8854064941,40.8522720337,5,0,2.5,0,0.5,0,45,,48,2,,1
2,2013-08-15 07:04:42,2013-08-15 07:15:33,N,1,-73.9553375244,40.8199806213,-73.9502639771,40.7981414795,1,2.04,11.5,0,0.5,2.4,0,,14.4,1,,1
1,2013-08-15 07:14:58,2013-08-15 07:24:27,N,1,-73.9032211304,40.7460861206,-73.8923721313,40.7750396729,1,3,11,0,0.5,0,0,,11.5,2,,1
2,2013-08-15 07:21:45,2013-08-15 08:05:15,N,1,-73.8301773071,40.7137184143,-73.9170608521,40.8692321777,5,19.81,56.5,0,0.5,0,0,,57,2,,1
2,2013-08-15 07:27:51,2013-08-15 07:51:13,N,1,-73.9438095093,40.8357810974,-73.9547119141,40.7658081055,1,7.17,24.5,0,0.5,5,0,,30,1,,1
2,2013-08-15 07:36:39,2013-08-15 08:03:48,N,1,-73.9486999512,40.8286437988,-74.0018920898,40.7233085632,5,8.91,29,0,0.5,5.9,0,,35.4,1,,1
2,2013-08-15 07:53:43,2013-08-15 07:59:13,N,1,-73.9406661987,40.8397636414,-73.9387435913,40.849357605,5,0.86,6,0,0.5,0,0,,6.5,2,,1
2,2013-08-15 08:02:49,2013-08-15 08:12:35,N,1,-73.9592971802,40.8092002869,-73.9553375244,40.7828712463,5,2.5,10,0,0.5,1.5,0,,12,1,,1
2,2013-08-15 08:14:15,2013-08-15 08:35:39,N,1,-73.9351577759,40.8514060974,-73.9644699097,40.8071632385,5,3.36,16.5,0,0.5,0,0,,17,2,,1
1,2013-08-15 08:22:08,2013-08-15 08:32:04,N,1,-73.8929367065,40.763961792,-73.9030075073,40.7460021973,1,2.1,9.5,0,0.5,0,0,,10,2,,1
2,2013-08-15 08:36:29,2013-08-15 08:48:16,N,1,-73.8398132324,40.719871521,-73.8091049194,40.7043685913,1,2.5,11,0,0.5,0,0,,11.5,2,,1
2,2013-08-15 08:43:37,2013-08-15 08:44:25,N,5,-73.9375610352,40.8394088745,-73.9375686646,40.8394012451,3,0,12,0,0.5,2.5,0,,15,1,,1
2,2013-08-15 08:47:04,2013-08-15 09:21:43,N,1,-73.9384994507,40.8406333923,-73.9883651733,40.7543144226,5,5.8,31,0,0.5,5,0,,36.5,1,,1
2,2013-08-15 08:57:11,2013-08-15 09:03:43,N,1,-73.9611740112,40.8020782471,-73.9531555176,40.8073654175,5,0.75,6,0,0.5,1.3,0,,7.8,1,,1
2,2013-08-15 09:05:43,2013-08-15 09:14:56,N,1,-73.84425354,40.7213287354,-73.8219604492,40.7018852234,1,1.97,9,0,0.5,0,0,,9.5,2,,1
2,2013-08-15 09:19:06,2013-08-15 09:22:04,N,1,-73.9386520386,40.8453445435,-73.9332122803,40.8556518555,5,0,3.5,0,0.5,0,0,,4,2,,1
2,2013-08-15 09:33:09,2013-08-15 09:43:13,N,1,-73.9802322388,40.6646194458,-73.9612045288,40.6446838379,1,2.29,9.5,0,0.5,0,0,,10,2,,1
2,2013-08-15 09:50:07,2013-08-15 10:17:05,N,1,-73.9102401733,40.8412284851,-73.8851013184,40.8528137207,5,2.88,18,0,0.5,0,0,,18.5,2,,1
2,2013-08-15 10:00:29,2013-08-15 10:30:58,N,1,-73.9775466919,40.6843910217,-73.9460067749,40.7218437195,1,4.53,18.5,0,0.5,0,0,,19,2,,1
2,2013-08-15 10:23:16,2013-08-15 10:37:37,N,1,-73.8442459106,40.7213172913,-73.8260116577,40.7486190796,1,3.27,13.5,0,0.5,0,0,,14,2,,1
2,2013-08-15 10:30:39,2013-08-15 10:33:47,N,1,-73.9510269165,40.8100852966,-73.9442062378,40.8155632019,5,0.7,4.5,0,0.5,0,0,,5,2,,1
2,2013-08-15 10:32:09,2013-08-15 10:57:39,N,1,-73.9522323608,40.7899017334,-73.9528121948,40.7889938354,1,2.9,17,0,0.5,0,0,,17.5,1,,1
2,2013-08-15 10:38:34,2013-08-15 10:38:52,N,1,-73.9069519043,40.8857688904,-73.9069519043,40.8857688904,2,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-15 10:47:41,2013-08-15 10:49:00,N,1,-73.9375305176,40.7584724426,-73.9375152588,40.7584571838,1,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-15 10:52:12,2013-08-15 11:09:46,N,1,-73.9504776001,40.826675415,-73.9815216064,40.7805175781,5,3.62,15.5,0,0.5,0,0,,16,2,,1
2,2013-08-15 10:54:00,2013-08-15 10:54:00,N,1,0,0,0,0,1,0,1.5,0,0,0,0,,1.5,2,,1
2,2013-08-15 10:55:00,2013-08-15 10:55:00,N,1,0,0,0,0,1,0,1.5,0.4,0,0,0,,1.9,2,,1
2,2013-08-15 10:55:53,2013-08-15 11:12:33,N,1,-73.8439483643,40.7211761475,-73.9113388062,40.6997261047,1,5.56,19,0,0.5,0,0,,19.5,2,,1
